src,dest
RHOA,ACTG1
RHOA,DAAM1
RHOA,DAAM2
RHOA,MAPK10
RHOA,MAPK8
RHOA,MAPK9
RHOA,PAK1
RHOA,PKN1
RHOA,PKN2
RHOA,PLD1
RHOA,PLD2
RHOA,ROCK1
RHOA,ROCK2
RICTOR,MAPKAP1
RICTOR,PRR5
RIN1,ABL1
RIN1,ABL2
RIN1,RAB5A
RIN1,RAB5B
RIN1,RAB5C
RIPK1,DNM1L
RIPK1,FADD
RIPK1,MAP2K3
RIPK1,MAP3K7
RIPK1,RIPK3
RIPK1,TAB1
RIPK1,TAB2
RIPK1,TRAF6
RIPK2,TAB1
RIPK2,TAB2
RIPK2,TRAF3
RIPK3,DNM1L
RIPK3,MLKL
RLN1,RXFP1
RLN1,RXFP2
RLN2,RXFP1
RLN2,RXFP2
RLN3,RXFP3
RNASEL,DHX33
RNF125,DDX58
RNF125,IFIH1
RNF152,RRAGA
RNF31,RIPK2
RNF43,FZD1
RNF43,FZD10
RNF43,FZD2
RNF43,FZD3
RNF43,FZD4
RNF43,FZD5
RNF43,FZD6
RNF43,FZD7
RNF43,FZD8
RNF43,FZD9
ROCK1,NFKB1
ROCK1,PPP1CA
ROCK1,PPP1CB
ROCK1,PPP1CC
ROCK1,PPP1R12A
ROCK1,PPP1R12B
ROCK1,PPP1R12C
ROCK1,PTEN
ROCK1,RELA
ROCK2,NFKB1
ROCK2,PPP1CA
ROCK2,PPP1CB
ROCK2,PPP1CC
ROCK2,PPP1R12A
ROCK2,PPP1R12B
ROCK2,PPP1R12C
ROCK2,PTEN
ROCK2,RELA
RPS6KA1,ATF4
RPS6KA1,HRAS
RPS6KA1,KRAS
RPS6KA1,NRAS
RPS6KA1,TBC1D7
RPS6KA1,TSC1
RPS6KA1,TSC2
RPS6KA2,ATF4
RPS6KA2,HRAS
RPS6KA2,KRAS
RPS6KA2,NRAS
RPS6KA2,TBC1D7
RPS6KA2,TSC1
RPS6KA2,TSC2
RPS6KA4,ATF2
RPS6KA4,ATF4
RPS6KA4,ATF6B
RPS6KA4,CREB1
RPS6KA4,CREB3
RPS6KA4,CREB3L1
RPS6KA4,CREB3L2
RPS6KA4,CREB3L3
RPS6KA4,CREB3L4
RPS6KA4,CREB5
RPS6KA5,ATF2
RPS6KA5,ATF4
RPS6KA5,ATF6B
RPS6KA5,CREB1
RPS6KA5,CREB3
RPS6KA5,CREB3L1
RPS6KA5,CREB3L2
RPS6KA5,CREB3L3
RPS6KA5,CREB3L4
RPS6KA5,CREB5
RPS6KB1,EIF4B
RPS6KB1,IRS1
RPS6KB1,RPS6
RPS6KB2,EIF4B
RPS6KB2,IRS1
RPS6KB2,RPS6
RPTOR,EIF4EBP1
RPTOR,MLST8
RPTOR,PPARG
RPTOR,RPS6KB1
RPTOR,RPS6KB2
RPTOR,ULK1
RRAGA,MTOR
RRAGA,RRAGC
RRAGA,RRAGD
RRAGC,MTOR
RRAGD,MTOR
RRAGD,RRAGC
RRAS,AFDN
RRAS,BRAF
RRAS,BRAP
RRAS,MAP3K1
RRAS,PIK3CA
RRAS,PIK3CB
RRAS,PIK3CD
RRAS,PIK3R1
RRAS,PIK3R2
RRAS,PIK3R3
RRAS,PLCE1
RRAS,PLD1
RRAS,PLD2
RRAS,RAF1
RRAS,RALBP1
RRAS,RALGDS
RRAS,RAPGEF5
RRAS,RASSF1
RRAS,RASSF5
RRAS,RGL1
RRAS,RGL2
RRAS,RIN1
RRAS,TIAM1
RRAS2,AFDN
RRAS2,BRAF
RRAS2,BRAP
RRAS2,MAP3K1
RRAS2,PIK3CA
RRAS2,PIK3CB
RRAS2,PIK3CD
RRAS2,PIK3R1
RRAS2,PIK3R2
RRAS2,PIK3R3
RRAS2,PLCE1
RRAS2,PLD1
RRAS2,PLD2
RRAS2,RAF1
RRAS2,RALBP1
RRAS2,RALGDS
RRAS2,RAPGEF5
RRAS2,RASSF1
RRAS2,RASSF5
RRAS2,RGL1
RRAS2,RGL2
RRAS2,RIN1
RRAS2,TIAM1
RSPO1,LGR4
RSPO1,LGR5
RSPO1,LGR6
RSPO1,RNF43
RSPO1,ZNRF3
RSPO2,LGR4
RSPO2,LGR5
RSPO2,LGR6
RSPO2,RNF43
RSPO2,ZNRF3
RSPO3,LGR4
RSPO3,LGR5
RSPO3,LGR6
RSPO3,RNF43
RSPO3,ZNRF3
RSPO4,LGR4
RSPO4,LGR5
RSPO4,LGR6
RSPO4,RNF43
RSPO4,ZNRF3
RUVBL1,CTNNB1
RUVBL1,LEF1
RUVBL1,TCF7
RUVBL1,TCF7L1
RUVBL1,TCF7L2
RXFP1,GNAI1
RXFP1,GNAI2
RXFP1,GNAI3
RXFP1,GNAO1
RXFP1,GNAS
RXFP2,GNAO1
RXFP2,GNAS
RXFP3,ARRB1
RXFP3,ARRB2
RXFP3,EGFR
RXFP3,GNAI1
RXFP3,GNAI2
RXFP3,GNAI3
RXFP3,GNAO1
RXFP4,GNA15
RXFP4,GNAI1
RXFP4,GNAI2
RXFP4,GNAI3
RXFP4,GNAO1
RXRA,ACAA1
RXRA,ACADL
RXRA,ACADM
RXRA,ACOX1
RXRA,ACOX2
RXRA,ACOX3
RXRA,ACSBG1
RXRA,ACSBG2
RXRA,ACSL1
RXRA,ACSL3
RXRA,ACSL5
RXRA,ACSL6
RXRA,ADIPOQ
RXRA,ANGPTL4
RXRA,APOA1
RXRA,APOA2
RXRA,APOA5
RXRA,APOC3
RXRA,AQP7
RXRA,CD36
RXRA,CPT1A
RXRA,CPT1B
RXRA,CPT1C
RXRA,CPT2
RXRA,CYP27A1
RXRA,CYP7A1
RXRA,CYP8B1
RXRA,DBI
RXRA,EHHADH
RXRA,FABP1
RXRA,FABP3
RXRA,FABP4
RXRA,FADS2
RXRA,GK2
RXRA,HMGCS1
RXRA,HMGCS2
RXRA,ILK
RXRA,LPL
RXRA,ME1
RXRA,ME3
RXRA,MMP1
RXRA,NR1H3
RXRA,OLR1
RXRA,PCK1
RXRA,PCK2
RXRA,PDPK1
RXRA,PLIN1
RXRA,PLIN2
RXRA,PLIN4
RXRA,PLIN5
RXRA,PLTP
RXRA,RXRB
RXRA,RXRG
RXRA,SCD
RXRA,SCD5
RXRA,SCP2
RXRA,SLC27A1
RXRA,SLC27A4
RXRA,SORBS1
RXRA,THRA
RXRA,THRB
RXRA,UBC
RXRA,UCP1
RXRB,ACAA1
RXRB,ACADL
RXRB,ACADM
RXRB,ACOX1
RXRB,ACOX2
RXRB,ACOX3
RXRB,ACSBG1
RXRB,ACSBG2
RXRB,ACSL1
RXRB,ACSL3
RXRB,ACSL5
RXRB,ACSL6
RXRB,ADIPOQ
RXRB,ANGPTL4
RXRB,APOA1
RXRB,APOA2
RXRB,APOA5
RXRB,APOC3
RXRB,AQP7
RXRB,CD36
RXRB,CPT1A
RXRB,CPT1B
RXRB,CPT1C
RXRB,CPT2
RXRB,CYP27A1
RXRB,CYP7A1
RXRB,CYP8B1
RXRB,DBI
RXRB,EHHADH
RXRB,FABP1
RXRB,FABP3
RXRB,FABP4
RXRB,FADS2
RXRB,GK2
RXRB,HMGCS1
RXRB,HMGCS2
RXRB,ILK
RXRB,LPL
RXRB,ME1
RXRB,ME3
RXRB,MMP1
RXRB,NR1H3
RXRB,OLR1
RXRB,PCK1
RXRB,PCK2
RXRB,PDPK1
RXRB,PLIN1
RXRB,PLIN2
RXRB,PLIN4
RXRB,PLIN5
RXRB,PLTP
RXRB,RXRG
RXRB,SCD
RXRB,SCD5
RXRB,SCP2
RXRB,SLC27A1
RXRB,SLC27A4
RXRB,SORBS1
RXRB,THRA
RXRB,THRB
RXRB,UBC
RXRB,UCP1
RXRG,ACAA1
RXRG,ACADL
RXRG,ACADM
RXRG,ACOX1
RXRG,ACOX2
RXRG,ACOX3
RXRG,ACSBG1
RXRG,ACSBG2
RXRG,ACSL1
RXRG,ACSL3
RXRG,ACSL5
RXRG,ACSL6
RXRG,ADIPOQ
RXRG,ANGPTL4
RXRG,APOA1
RXRG,APOA2
RXRG,APOA5
RXRG,APOC3
RXRG,AQP7
RXRG,CD36
RXRG,CPT1A
RXRG,CPT1B
RXRG,CPT1C
RXRG,CPT2
RXRG,CYP27A1
RXRG,CYP7A1
RXRG,CYP8B1
RXRG,DBI
RXRG,EHHADH
RXRG,FABP1
RXRG,FABP3
RXRG,FABP4
RXRG,FADS2
RXRG,GK2
RXRG,HMGCS1
RXRG,HMGCS2
RXRG,ILK
RXRG,LPL
RXRG,ME1
RXRG,ME3
RXRG,MMP1
RXRG,NR1H3
RXRG,OLR1
RXRG,PCK1
RXRG,PCK2
RXRG,PDPK1
RXRG,PLIN1
RXRG,PLIN2
RXRG,PLIN4
RXRG,PLIN5
RXRG,PLTP
RXRG,SCD
RXRG,SCD5
RXRG,SCP2
RXRG,SLC27A1
RXRG,SLC27A4
RXRG,SORBS1
RXRG,THRA
RXRG,THRB
RXRG,UBC
RXRG,UCP1
RYR1,RYR2
RYR1,RYR3
RYR2,RYR3
S1PR1,GNAI1
S1PR1,GNAI2
S1PR1,GNAI3
S1PR2,GNA12
S1PR2,GNA13
S1PR2,GNAI1
S1PR2,GNAI2
S1PR2,GNAI3
S1PR2,GNAQ
S1PR3,GNA12
S1PR3,GNA13
S1PR3,GNAI1
S1PR3,GNAI2
S1PR3,GNAI3
S1PR3,GNAQ
S1PR4,GNA12
S1PR4,GNA13
S1PR4,GNAI1
S1PR4,GNAI2
S1PR4,GNAI3
S1PR5,GNA12
S1PR5,GNA13
S1PR5,GNAI1
S1PR5,GNAI2
S1PR5,GNAI3
SAV1,STK3
SCRIB,DLG5
SCRIB,LLGL1
SCRIB,LLGL2
SCRIB,WWTR1
SCRIB,YAP1
SEC13,DEPDC5
SEC13,NPRL2
SEC13,NPRL3
SEH1L,DEPDC5
SEH1L,NPRL2
SEH1L,NPRL3
SENP2,DVL1
SENP2,DVL2
SENP2,DVL3
SERPINE1,PLAT
SERPINF1,LRP5
SERPINF1,LRP6
SESN2,MIOS
SESN2,SEC13
SESN2,SEH1L
SESN2,WDR24
SESN2,WDR59
SETD7,FOXO1
SETD7,FOXO3
SFN,CCNB1
SFN,CCNB2
SFN,CDK1
SFRP1,FZD1
SFRP1,FZD10
SFRP1,FZD2
SFRP1,FZD3
SFRP1,FZD4
SFRP1,FZD5
SFRP1,FZD6
SFRP1,FZD7
SFRP1,FZD8
SFRP1,FZD9
SFRP1,WNT1
SFRP1,WNT10A
SFRP1,WNT10B
SFRP1,WNT11
SFRP1,WNT16
SFRP1,WNT2
SFRP1,WNT2B
SFRP1,WNT3
SFRP1,WNT3A
SFRP1,WNT4
SFRP1,WNT5A
SFRP1,WNT5B
SFRP1,WNT6
SFRP1,WNT7A
SFRP1,WNT7B
SFRP1,WNT8A
SFRP1,WNT8B
SFRP1,WNT9A
SFRP1,WNT9B
SFRP2,FZD1
SFRP2,FZD10
SFRP2,FZD2
SFRP2,FZD3
SFRP2,FZD4
SFRP2,FZD5
SFRP2,FZD6
SFRP2,FZD7
SFRP2,FZD8
SFRP2,FZD9
SFRP2,WNT1
SFRP2,WNT10A
SFRP2,WNT10B
SFRP2,WNT11
SFRP2,WNT16
SFRP2,WNT2
SFRP2,WNT2B
SFRP2,WNT3
SFRP2,WNT3A
SFRP2,WNT4
SFRP2,WNT5A
SFRP2,WNT5B
SFRP2,WNT6
SFRP2,WNT7A
SFRP2,WNT7B
SFRP2,WNT8A
SFRP2,WNT8B
SFRP2,WNT9A
SFRP2,WNT9B
SFRP4,FZD1
SFRP4,FZD10
SFRP4,FZD2
SFRP4,FZD3
SFRP4,FZD4
SFRP4,FZD5
SFRP4,FZD6
SFRP4,FZD7
SFRP4,FZD8
SFRP4,FZD9
SFRP4,WNT1
SFRP4,WNT10A
SFRP4,WNT10B
SFRP4,WNT11
SFRP4,WNT16
SFRP4,WNT2
SFRP4,WNT2B
SFRP4,WNT3
SFRP4,WNT3A
SFRP4,WNT4
SFRP4,WNT5A
SFRP4,WNT5B
SFRP4,WNT6
SFRP4,WNT7A
SFRP4,WNT7B
SFRP4,WNT8A
SFRP4,WNT8B
SFRP4,WNT9A
SFRP4,WNT9B
SFRP5,FZD1
SFRP5,FZD10
SFRP5,FZD2
SFRP5,FZD3
SFRP5,FZD4
SFRP5,FZD5
SFRP5,FZD6
SFRP5,FZD7
SFRP5,FZD8
SFRP5,FZD9
SFRP5,WNT1
SFRP5,WNT10A
SFRP5,WNT10B
SFRP5,WNT11
SFRP5,WNT16
SFRP5,WNT2
SFRP5,WNT2B
SFRP5,WNT3
SFRP5,WNT3A
SFRP5,WNT4
SFRP5,WNT5A
SFRP5,WNT5B
SFRP5,WNT6
SFRP5,WNT7A
SFRP5,WNT7B
SFRP5,WNT8A
SFRP5,WNT8B
SFRP5,WNT9A
SFRP5,WNT9B
SGK1,FOXO1
SGK1,FOXO3
SGK2,FOXO1
SGK2,FOXO3
SGK3,FOXO1
SGK3,FOXO3
SH2B1,GRB2
SH2B2,CBL
SH2B2,CBLB
SH2B2,GRB2
SH2B3,GRB2
SHARPIN,RIPK2
SHC1,GAB1
SHC1,GRB2
SHC1,SOS1
SHC1,SOS2
SHC1,SRC
SHC2,GAB1
SHC2,GRB2
SHC2,SOS1
SHC2,SOS2
SHC2,SRC
SHC3,GAB1
SHC3,GRB2
SHC3,SOS1
SHC3,SOS2
SHC3,SRC
SHC4,GAB1
SHC4,GRB2
SHC4,SOS1
SHC4,SOS2
SHC4,SRC
SHH,BOC
SHH,CDON
SHH,DISP1
SHH,GAS1
SHH,LRP2
SHH,PTCH1
SHH,PTCH2
SHOC2,HRAS
SHOC2,KRAS
SHOC2,MRAS
SHOC2,NRAS
SHOC2,RAF1
SHOC2,RRAS
SHOC2,RRAS2
SIAH1,CACYBP
SIAH1,CTNNB1
SIAH1,CYCS
SIK1,CRTC2
SIK2,CRTC2
SIKE1,IKBKE
SIN3A,HDAC1
SIN3A,HDAC2
SIN3A,HDAC3
SIN3A,NCOR1
SIN3A,RXRA
SIN3A,RXRB
SIN3A,RXRG
SIN3A,THRA
SIN3A,THRB
SIPA1,RAP1A
SIPA1,RAP1B
SIPA1L1,RAP1A
SIPA1L1,RAP1B
SIPA1L2,RAP1A
SIPA1L2,RAP1B
SIVA1,BCL2
SIVA1,BCL2L1
SKAP1,RAP1A
SKAP1,RAP1B
SKP1,CUL1
SKP1,RBX1
SKP1,SMAD2
SKP1,SMAD3
SKP1,TBL1XR1
SKP2,RRAGA
SLC25A4,SLC25A31
SLC25A4,VDAC1
SLC25A4,VDAC2
SLC25A4,VDAC3
SLC38A9,LAMTOR1
SLC38A9,LAMTOR2
SLC38A9,LAMTOR3
SLC38A9,LAMTOR4
SLC38A9,LAMTOR5
SLC7A5,SLC3A2
SMAD1,HAMP
SMAD1,ID1
SMAD1,ID2
SMAD1,ID3
SMAD1,ID4
SMAD1,SMAD4
SMAD1,SMAD5
SMAD1,SMAD9
SMAD2,ACTA2
SMAD2,BMPR1A
SMAD2,BMPR1B
SMAD2,BMPR2
SMAD2,CDH1
SMAD2,COL1A1
SMAD2,COL1A2
SMAD2,COL3A1
SMAD2,COL4A1
SMAD2,COL4A2
SMAD2,COL4A3
SMAD2,COL4A4
SMAD2,E2F4
SMAD2,E2F5
SMAD2,PITX2
SMAD2,RBL1
SMAD2,SERPINE1
SMAD2,SMAD1
SMAD2,SMAD3
SMAD2,SMAD4
SMAD2,SMAD7
SMAD2,SPHK1
SMAD2,SPHK2
SMAD2,TFDP1
SMAD3,ACTA2
SMAD3,BMPR1A
SMAD3,BMPR1B
SMAD3,BMPR2
SMAD3,CDH1
SMAD3,E2F4
SMAD3,E2F5
SMAD3,PITX2
SMAD3,RBL1
SMAD3,SERPINE1
SMAD3,SMAD1
SMAD3,SMAD4
SMAD3,SMAD7
SMAD3,SPHK1
SMAD3,SPHK2
SMAD3,TFDP1
SMAD4,ACTA2
SMAD4,CDH1
SMAD4,E2F4
SMAD4,E2F5
SMAD4,HAMP
SMAD4,ID1
SMAD4,ID2
SMAD4,ID3
SMAD4,ID4
SMAD4,LEF1
SMAD4,PITX2
SMAD4,RBL1
SMAD4,SERPINE1
SMAD4,SMAD3
SMAD4,SMAD5
SMAD4,SMAD7
SMAD4,SMAD9
SMAD4,SPHK1
SMAD4,SPHK2
SMAD4,TCF7
SMAD4,TCF7L1
SMAD4,TCF7L2
SMAD4,TFDP1
SMAD5,HAMP
SMAD5,ID1
SMAD5,ID2
SMAD5,ID3
SMAD5,ID4
SMAD5,SMAD4
SMAD5,SMAD9
SMAD6,SMAD1
SMAD6,SMAD2
SMAD6,SMAD3
SMAD6,SMAD5
SMAD6,SMAD9
SMAD6,SMURF1
SMAD6,SMURF2
SMAD7,SMAD1
SMAD7,SMAD2
SMAD7,SMAD3
SMAD7,SMAD5
SMAD7,SMAD9
SMAD7,SMURF1
SMAD7,SMURF2
SMAD7,TGFBR1
SMAD7,TGFBR2
SMAD9,HAMP
SMAD9,ID1
SMAD9,ID2
SMAD9,ID3
SMAD9,ID4
SMAD9,SMAD4
SMO,ARRB1
SMO,ARRB2
SMO,PRKACA
SMO,PRKACB
SMO,PRKACG
SMURF1,PTCH1
SMURF1,PTCH2
SMURF1,TGFBR1
SMURF1,TGFBR2
SMURF2,PTCH1
SMURF2,PTCH2
SMURF2,TGFBR1
SMURF2,TGFBR2
SOCS1,INSR
SOCS1,JAK1
SOCS1,JAK2
SOCS1,JAK3
SOCS1,STAT1
SOCS1,STAT3
SOCS1,STAT5A
SOCS1,STAT5B
SOCS1,TYK2
SOCS2,INSR
SOCS2,JAK1
SOCS2,JAK2
SOCS2,JAK3
SOCS2,STAT1
SOCS2,STAT3
SOCS2,STAT5A
SOCS2,STAT5B
SOCS2,TYK2
SOCS3,INSR
SOCS3,IRS1
SOCS3,IRS2
SOCS3,JAK1
SOCS3,JAK2
SOCS3,JAK3
SOCS3,LEPR
SOCS3,STAT1
SOCS3,STAT3
SOCS3,STAT5A
SOCS3,STAT5B
SOCS3,TYK2
SOCS4,INSR
SOCS4,JAK1
SOCS4,JAK2
SOCS4,JAK3
SOCS4,STAT1
SOCS4,STAT3
SOCS4,STAT5A
SOCS4,STAT5B
SOCS4,TYK2
SOCS5,JAK1
SOCS5,JAK2
SOCS5,JAK3
SOCS5,STAT1
SOCS5,STAT3
SOCS5,STAT5A
SOCS5,STAT5B
SOCS5,TYK2
SOCS6,JAK1
SOCS6,JAK2
SOCS6,JAK3
SOCS6,STAT1
SOCS6,STAT3
SOCS6,STAT5A
SOCS6,STAT5B
SOCS6,TYK2
SOCS7,JAK1
SOCS7,JAK2
SOCS7,JAK3
SOCS7,STAT1
SOCS7,STAT3
SOCS7,STAT5A
SOCS7,STAT5B
SOCS7,TYK2
SORBS1,FLOT1
SORBS1,FLOT2
SOS1,GRB2
SOS1,HRAS
SOS1,KRAS
SOS1,MRAS
SOS1,NRAS
SOS1,RASGRP1
SOS1,RASGRP3
SOS1,RRAS
SOS1,RRAS2
SOS2,GRB2
SOS2,HRAS
SOS2,KRAS
SOS2,MRAS
SOS2,NRAS
SOS2,RASGRP1
SOS2,RASGRP3
SOS2,RRAS
SOS2,RRAS2
SOST,LRP5
SOST,LRP6
SOX17,LEF1
SOX17,TCF7
SOX17,TCF7L1
SOX17,TCF7L2
SOX2,NANOG
SOX9,AMH
SP1,CDKN2B
SPHK1,HRAS
SPHK1,KRAS
SPHK1,NRAS
SPHK2,HRAS
SPHK2,KRAS
SPHK2,NRAS
SPOP,CUL3
SPOP,GLI1
SPOP,GLI2
SPOP,GLI3
SPOP,SUFU
SPOPL,CUL3
SPOPL,GLI1
SPOPL,GLI2
SPOPL,GLI3
SPOPL,SPOP
SPOPL,SUFU
SPP1,IRF7
SPP1,ITGA1
SPP1,ITGA10
SPP1,ITGA11
SPP1,ITGA2
SPP1,ITGA2B
SPP1,ITGA3
SPP1,ITGA4
SPP1,ITGA5
SPP1,ITGA6
SPP1,ITGA7
SPP1,ITGA8
SPP1,ITGA9
SPP1,ITGAV
SPP1,ITGB1
SPP1,ITGB3
SPP1,ITGB4
SPP1,ITGB5
SPP1,ITGB6
SPP1,ITGB7
SPP1,ITGB8
SPP1,PTK2
SRC,CDC42
SRC,DOCK2
SRC,EGFR
SRC,ELMO1
SRC,FARP2
SRC,HRAS
SRC,ITK
SRC,KRAS
SRC,MMP2
SRC,MMP9
SRC,NRAS
SRC,PIK3CA
SRC,PIK3CB
SRC,PIK3CD
SRC,PIK3CG
SRC,PIK3R1
SRC,PIK3R2
SRC,PIK3R3
SRC,PIK3R5
SRC,PIK3R6
SRC,PTK2
SRC,PTK2B
SRC,RAF1
SRC,SHC1
SRC,SHC2
SRC,SHC3
SRC,SHC4
SREBF1,ACACA
SREBF1,ACACB
SREBF1,FASN
SREBF1,GCK
SREBF1,HK1
SREBF1,HK2
SREBF1,HK3
SREBF1,HKDC1
SREBF1,PKLR
SREBF1,SCD
SREBF1,SCD5
SRF,ELK4
SRF,FOS
SST,ADORA1
SST,ADRB2
SST,CHRM1
SST,CHRM2
SST,DRD2
SST,EDNRA
SST,FFAR2
SST,GABBR1
SST,GABBR2
SST,GHSR
SST,HCAR1
SST,HCAR2
SST,HCAR3
SST,HTR1A
SST,HTR1B
SST,HTR1D
SST,HTR1E
SST,HTR1F
SST,NPY1R
SST,OXTR
SST,PTGER3
SST,SSTR1
SST,SSTR2
SST,SSTR5
SST,SUCNR1
SSTR1,GNAI1
SSTR1,GNAI2
SSTR1,GNAI3
SSTR2,GNAI1
SSTR2,GNAI2
SSTR2,GNAI3
SSTR5,GNAI1
SSTR5,GNAI2
SSTR5,GNAI3
STAM,JAK1
STAM,JAK2
STAM,JAK3
STAM,TYK2
STAM2,JAK1
STAM2,JAK2
STAM2,JAK3
STAM2,TYK2
STAT1,AOX1
STAT1,BCL2
STAT1,BCL2L1
STAT1,CCND1
STAT1,CCND2
STAT1,CCND3
STAT1,CDKN1A
STAT1,CISH
STAT1,COL1A1
STAT1,COL1A2
STAT1,CSN2
STAT1,CXCL10
STAT1,CXCL11
STAT1,CXCL9
STAT1,ELF5
STAT1,ESR1
STAT1,ESR2
STAT1,GCK
STAT1,GFAP
STAT1,IL17D
STAT1,INS
STAT1,IRF1
STAT1,IRF9
STAT1,LHCGR
STAT1,MCL1
STAT1,MYC
STAT1,PIM1
STAT1,PRLR
STAT1,SLC2A2
STAT1,SOCS1
STAT1,SOCS2
STAT1,SOCS3
STAT1,SOCS4
STAT1,SOCS5
STAT1,SOCS6
STAT1,SOCS7
STAT1,STAT2
STAT1,STAT3
STAT1,STAT4
STAT1,STAT5A
STAT1,STAT5B
STAT1,STAT6
STAT1,TH
STAT1,TNFSF11
STAT2,AOX1
STAT2,BCL2
STAT2,BCL2L1
STAT2,CCND1
STAT2,CCND2
STAT2,CCND3
STAT2,CDKN1A
STAT2,CISH
STAT2,GFAP
STAT2,IL17D
STAT2,IRF9
STAT2,MCL1
STAT2,MYC
STAT2,PIM1
STAT2,SOCS1
STAT2,SOCS2
STAT2,SOCS3
STAT2,SOCS4
STAT2,SOCS5
STAT2,SOCS6
STAT2,SOCS7
STAT2,STAT3
STAT2,STAT4
STAT2,STAT5A
STAT2,STAT5B
STAT2,STAT6
STAT3,AOX1
STAT3,BCL2
STAT3,BCL2L1
STAT3,CCND1
STAT3,CCND2
STAT3,CCND3
STAT3,CDKN1A
STAT3,CISH
STAT3,COL1A1
STAT3,COL1A2
STAT3,CPT1A
STAT3,CPT1B
STAT3,CPT1C
STAT3,CSN2
STAT3,ELF5
STAT3,ESR1
STAT3,ESR2
STAT3,FOXO1
STAT3,FOXO3
STAT3,GCK
STAT3,GFAP
STAT3,HIF1A
STAT3,INS
STAT3,IRF1
STAT3,IRF9
STAT3,KLF4
STAT3,LHCGR
STAT3,MCL1
STAT3,MYC
STAT3,NFATC1
STAT3,PIM1
STAT3,POMC
STAT3,PPARGC1A
STAT3,PRKAA1
STAT3,PRKAA2
STAT3,PRKAB1
STAT3,PRKAB2
STAT3,PRKAG1
STAT3,PRKAG2
STAT3,PRKAG3
STAT3,PRLR
STAT3,SLC2A2
STAT3,SOCS1
STAT3,SOCS2
STAT3,SOCS3
STAT3,SOCS4
STAT3,SOCS5
STAT3,SOCS6
STAT3,SOCS7
STAT3,STAT4
STAT3,STAT5A
STAT3,STAT5B
STAT3,STAT6
STAT3,TH
STAT3,TNFSF11
STAT4,AOX1
STAT4,BCL2
STAT4,BCL2L1
STAT4,CCND1
STAT4,CCND2
STAT4,CCND3
STAT4,CDKN1A
STAT4,CISH
STAT4,GFAP
STAT4,IRF9
STAT4,MCL1
STAT4,MYC
STAT4,PIM1
STAT4,SOCS1
STAT4,SOCS2
STAT4,SOCS3
STAT4,SOCS4
STAT4,SOCS5
STAT4,SOCS6
STAT4,SOCS7
STAT4,STAT5A
STAT4,STAT5B
STAT4,STAT6
STAT5A,AOX1
STAT5A,BCL2
STAT5A,BCL2L1
STAT5A,CCND1
STAT5A,CCND2
STAT5A,CCND3
STAT5A,CDKN1A
STAT5A,CISH
STAT5A,CSN2
STAT5A,ELF5
STAT5A,ESR1
STAT5A,ESR2
STAT5A,GCK
STAT5A,GFAP
STAT5A,INS
STAT5A,IRF1
STAT5A,IRF9
STAT5A,LHCGR
STAT5A,MCL1
STAT5A,MYC
STAT5A,PIM1
STAT5A,PRLR
STAT5A,SLC2A2
STAT5A,SOCS1
STAT5A,SOCS2
STAT5A,SOCS3
STAT5A,SOCS4
STAT5A,SOCS5
STAT5A,SOCS6
STAT5A,SOCS7
STAT5A,STAT5B
STAT5A,STAT6
STAT5A,TH
STAT5A,TNFSF11
STAT5B,AOX1
STAT5B,BCL2
STAT5B,BCL2L1
STAT5B,CCND1
STAT5B,CCND2
STAT5B,CCND3
STAT5B,CDKN1A
STAT5B,CISH
STAT5B,CSN2
STAT5B,ELF5
STAT5B,ESR1
STAT5B,ESR2
STAT5B,GCK
STAT5B,GFAP
STAT5B,INS
STAT5B,IRF1
STAT5B,IRF9
STAT5B,LHCGR
STAT5B,MCL1
STAT5B,MYC
STAT5B,PIM1
STAT5B,PRLR
STAT5B,SLC2A2
STAT5B,SOCS1
STAT5B,SOCS2
STAT5B,SOCS3
STAT5B,SOCS4
STAT5B,SOCS5
STAT5B,SOCS6
STAT5B,SOCS7
STAT5B,STAT6
STAT5B,TH
STAT5B,TNFSF11
STAT6,AOX1
STAT6,BCL2
STAT6,BCL2L1
STAT6,CCND1
STAT6,CCND2
STAT6,CCND3
STAT6,CDKN1A
STAT6,CISH
STAT6,GFAP
STAT6,IRF9
STAT6,MCL1
STAT6,MYC
STAT6,PIM1
STAT6,SOCS1
STAT6,SOCS2
STAT6,SOCS3
STAT6,SOCS4
STAT6,SOCS5
STAT6,SOCS6
STAT6,SOCS7
STIM1,ORAI1
STIM1,ORAI2
STIM1,ORAI3
STIM2,ORAI1
STIM2,ORAI2
STIM2,ORAI3
STK11,CAB39L
STK11,FOXO1
STK11,FOXO3
STK11,PRKAA1
STK11,PRKAA2
STK11,PRKAB1
STK11,PRKAB2
STK11,PRKAG1
STK11,PRKAG2
STK11,PRKAG3
STK11,STRADA
STK3,LATS1
STK3,LATS2
STK3,MOB1A
STK3,MOB1B
STK4,FOXO1
STK4,FOXO3
STRADA,PRKAA1
STRADA,PRKAA2
STRADA,PRKAB1
STRADA,PRKAB2
STRADA,PRKAG1
STRADA,PRKAG2
STRADA,PRKAG3
STRADB,CAB39L
STRADB,PRKAA1
STRADB,PRKAA2
STRADB,PRKAB1
STRADB,PRKAB2
STRADB,PRKAG1
STRADB,PRKAG2
STRADB,PRKAG3
STRADB,STK11
STRADB,STRADA
SUCNR1,GNAI1
SUCNR1,GNAI2
SUCNR1,GNAI3
SUGT1,HSP90AA1
SUGT1,HSP90AB1
